CustomerId,Gender,Age,Geo_loc,CreditScore,EstimatedSalary,Balance,NumOfProducts,HasCrCard,Tenure,IsActiveMember,Exited
15617790,Female,29,France,626,41104.82,105767.28,2,No,4,No,0
15763922,Male,31,France,608,60901.72,79962.92,2,No,7,No,0
15677146,Female,28,France,728,33074.51,142243.54,2,No,4,No,0
15791550,Male,27,France,696,196111.35,87637.26,2,No,4,No,0
15738954,Male,35,France,551,86937.2,129717.3,2,No,7,No,0
15781505,Male,20,France,685,38691.34,104719.94,2,No,4,No,0
15794187,Male,36,France,695,118120.88,114007.5,2,No,6,No,0
15638513,Female,40,France,723,38019.74,142856.95,2,No,7,No,0
15600357,Female,40,France,495,150720.39,140197.71,2,No,1,No,0
15785547,Male,28,France,665,83238.4,191402.82,2,No,8,No,0
15657830,Male,43,France,663,149401.33,87624.03,2,No,4,No,0
15625584,Male,32,France,786,79602.86,120452.4,2,No,2,No,0
15686696,Female,37,France,817,80985.88,81070.34,2,No,6,No,0
15812647,Male,34,France,691,91359.79,133936.04,2,No,8,No,0
15707962,Male,40,France,606,46774.94,119501.88,2,No,6,No,0
15766064,Male,33,France,559,110371.84,111060.05,2,No,9,No,0
15589496,Male,34,France,778,67949.32,139064.06,2,No,5,No,0
15607395,Female,33,France,679,177362.45,112528.65,2,No,9,No,0
15723818,Female,37,France,453,8949.2,131834.76,2,No,4,No,0
15648067,Male,39,France,583,73107.6,129299.28,2,No,1,No,0
15791030,Female,33,France,612,102426.12,64900.32,2,No,0,No,0
15698167,Female,24,France,677,182913.95,148298.59,2,No,0,No,0
15764021,Male,34,France,617,105965.25,61687.33,2,No,1,No,0
15781451,Male,42,France,504,135178.91,134936.97,2,No,3,No,0
15720463,Male,30,France,796,62905.29,137262.71,2,No,2,No,0
15605134,Female,34,France,617,183229.02,131244.65,2,No,0,No,0
15797194,Male,39,France,570,80552.36,129674.89,2,No,10,No,0
15716926,Male,33,France,807,178153.65,101952.97,2,No,10,No,0
15591135,Male,37,France,726,34743.98,132057.92,2,No,2,No,0
15791111,Female,47,France,635,63236.97,125724.95,2,No,2,No,0
15647974,Female,44,France,679,1568.91,118742.74,2,No,3,No,0
15632185,Female,42,France,663,71359.78,82228.67,2,No,1,No,0
15627848,Male,38,France,683,102665.92,109346.13,2,No,7,No,0
15575399,Female,42,France,480,101778.9,152160.21,2,No,1,No,0
15809999,Female,41,France,709,71672.86,150300.65,2,No,3,No,0
15669262,Male,43,France,765,136602.8,157960.49,2,No,9,No,0
15634628,Female,33,France,579,164608.98,65667.79,2,No,1,No,0
15587394,Male,39,France,462,131304.45,140133.08,2,No,4,No,0
15651020,Female,25,France,473,46758.42,110666.42,2,No,6,No,0
15657540,Male,50,France,578,169804.4,151215.34,2,No,5,No,0
15732903,Male,39,France,673,109545.56,82255.51,2,No,7,No,0
15658240,Female,44,France,554,115091.38,135814.7,2,No,9,No,0
15766906,Female,25,France,742,129933.5,132116.13,2,No,4,No,0
15672894,Female,36,France,625,198914.8,129944.39,2,No,8,No,0
15677112,Male,39,France,519,97593.16,112957.26,2,No,2,No,0
15684722,Male,34,France,490,154360.97,122952.9,2,No,5,No,0
15785339,Female,50,France,640,82559.77,117565.03,2,No,9,No,0
15657778,Male,33,France,657,103914.4,84309.57,2,No,1,No,0
15690492,Male,41,France,625,57128.78,97663.16,2,No,6,No,0
15683993,Female,37,France,493,158840.99,142987.46,2,No,8,No,0
15731989,Male,36,France,666,33701.5,120165.4,2,No,4,No,0
15624850,Male,30,France,850,62811.03,153972.89,2,No,10,No,0
15677395,Female,39,France,633,170998.83,129189.15,2,No,9,No,0
15754578,Female,35,France,606,186778.89,135984.15,2,No,0,No,0
15676156,Female,32,France,528,156192.43,85615.66,2,No,4,No,0
15812918,Female,27,France,432,53874.67,62339.81,2,No,6,No,0
15573798,Female,36,France,448,81999.53,83947.12,2,No,6,No,0
15737909,Male,44,France,759,100137.7,111095.58,2,No,2,No,0
15660263,Male,40,France,622,197372.13,99799.76,2,No,4,No,0
15752578,Female,37,France,626,148689.65,133968.96,2,No,2,No,0
15700046,Male,41,France,635,193746.55,103544.88,2,No,4,No,0
15656417,Female,39,France,582,192255.15,132077.48,2,No,1,No,0
15749964,Female,27,France,610,182720.07,87262.4,2,No,4,No,0
15569394,Male,24,France,704,182775.08,148197.15,2,No,2,No,0
15786215,Male,56,France,793,29880.99,119496.25,2,No,8,No,0
15631756,Female,35,France,482,109029.72,147813.05,2,No,5,No,0
15621457,Male,27,France,850,152740.16,96654.72,2,No,6,No,0
15632344,Female,42,France,792,47160.01,99045.93,2,No,0,No,0
15598892,Male,30,France,828,161671.15,73070.18,2,No,4,No,0
15761717,Male,26,France,720,45507.24,51962.91,2,No,10,No,0
15793331,Male,32,France,812,89385.92,133050.97,2,No,5,No,0
15693877,Female,47,France,811,171995.34,123365.34,2,No,3,No,0
15698184,Female,50,France,484,48170.57,90408.16,2,No,2,No,0
15805413,Female,31,France,769,147668.64,117852.26,2,No,6,No,0
15606601,Female,22,France,561,73286.8,186788.96,2,No,6,No,0
15636551,Female,29,France,711,31811.44,130181.47,2,No,3,No,0
15696552,Female,21,France,747,167682.57,81025.6,2,No,4,No,0
15790744,Female,34,France,850,97465.89,92899.27,2,No,9,No,0
15664681,Female,35,France,584,15959.01,114321.28,2,No,2,No,0
15690744,Male,43,France,683,30375.18,112499.42,2,No,2,No,0
15705676,Female,35,France,690,48478.47,107944.33,2,No,9,No,0
15659949,Male,31,France,850,106534.15,96399.31,2,No,1,No,0
15593501,Female,36,France,493,56092.51,148667.81,2,No,5,No,0
15632069,Male,39,France,776,144496.07,125211.55,2,No,8,No,0
15722599,Female,37,France,751,49734.94,183613.66,2,No,9,No,0
15595350,Female,31,France,661,65567.91,136067.82,2,No,3,No,0
15713517,Male,39,France,529,12351.01,102025.08,2,No,6,No,0
15602934,Female,33,France,452,151623.91,131698.57,2,No,6,No,0
15610226,Female,27,France,614,77500.81,106414.57,2,No,9,No,0
15630244,Male,40,France,457,150757.35,134320.23,2,No,10,No,0
15721433,Female,38,France,664,154395.56,74306.19,2,No,4,No,0
15733597,Female,41,France,669,107839.03,150219.41,2,No,0,No,0
15622461,Female,51,France,562,32626.21,122822,2,No,7,No,0
15812279,Male,37,France,634,168781.8,115345.86,2,No,5,No,0
15777315,Male,43,France,529,98348.66,93616.35,2,No,6,No,0
15810732,Female,36,France,730,91830.75,148749.29,2,No,8,No,0
15753161,Female,36,France,768,17348.56,180169.44,2,No,5,No,0
15753639,Male,37,France,608,160593.41,146093.39,2,No,5,No,0
15663312,Female,35,France,494,183752.91,112727.06,2,No,9,No,0
15690337,Female,27,France,581,194681.6,102258.11,2,No,5,No,0
15681316,Female,41,France,681,175722.31,120549.29,2,No,0,No,0
15806327,Female,40,France,800,132562.23,75893.11,2,No,3,No,0
15583138,Male,42,France,739,172149.76,141642.92,2,No,2,No,0
15598046,Female,39,France,662,61636.22,139562.05,2,No,5,No,0
15749093,Male,43,France,801,98586.14,158713.08,2,No,4,No,0
15610090,Male,40,France,667,98931.5,72945.29,2,No,8,No,0
15780362,Female,49,France,607,103068.22,119960.29,2,No,9,No,0
15665064,Male,36,France,523,155304.53,158351.02,2,No,8,No,0
15678057,Male,44,France,524,82117.2,118569.03,2,No,10,No,0
15668971,Female,40,France,583,26920.43,55776.39,2,No,4,No,0
15728005,Female,57,France,698,105715.01,111359.55,2,No,9,No,0
15659710,Male,25,France,581,150319.49,77886.53,2,No,5,No,0
15569526,Male,40,France,601,77977.69,98627.13,2,No,10,No,0
15609187,Female,27,France,455,70774.97,155879.09,2,No,5,No,0
15568876,Female,34,France,496,180844.81,102723.35,2,No,1,No,0
15686219,Male,38,France,611,2444.29,71018.6,2,No,4,No,0
15642785,Male,34,France,479,113308.29,117593.48,2,No,5,No,0
15587133,Male,42,France,518,119377.36,151027.05,2,No,7,No,0
15703563,Male,40,France,774,191608.97,93017.47,2,No,9,No,0
15586914,Male,36,France,659,96833,123841.49,2,No,6,No,0
15725311,Female,31,France,726,98178.57,114722.05,2,Yes,9,Yes,0
15704769,Female,67,France,585,93146.11,113978.97,2,Yes,5,Yes,0
15708608,Female,22,France,799,192633.85,174185.98,2,Yes,8,Yes,0
15625461,Female,45,France,613,147224.27,187841.99,2,Yes,1,Yes,0
15672145,Female,34,France,534,70179,121551.58,2,Yes,7,Yes,0
15624170,Female,38,France,639,118974.77,81550.94,2,Yes,4,Yes,0
15801277,Female,31,France,715,181600.72,112212.14,2,Yes,2,Yes,0
15672692,Female,42,France,787,79510.37,145988.65,2,Yes,10,Yes,0
15585595,Female,28,France,774,68759.57,71264.02,2,Yes,1,Yes,0
15570134,Female,35,France,683,37976.36,187530.66,2,Yes,6,Yes,0
15794549,Female,35,France,722,15068.18,163943.89,2,Yes,2,Yes,0
15674840,Female,38,France,645,4400.32,101430.3,2,Yes,5,Yes,0
15697497,Female,45,France,518,73418.29,105525.65,2,Yes,9,Yes,0
15630328,Female,48,France,635,43250.3,130796.33,2,Yes,8,Yes,0
15806926,Female,35,France,615,139816.1,97440.02,2,Yes,2,Yes,0
15765014,Female,48,France,547,69263.1,179380.74,2,Yes,1,Yes,0
15779059,Female,38,France,670,110472.12,119624.54,2,Yes,4,Yes,0
15682618,Female,31,France,535,36278.89,111855.04,2,Yes,7,Yes,0
15649744,Female,51,France,628,40546.15,123981.31,2,Yes,3,Yes,0
15589257,Female,35,France,670,174627.06,103465.02,2,Yes,3,Yes,0
15760774,Female,21,France,519,194867.27,146329.57,2,Yes,1,Yes,0
15723339,Female,38,France,554,172629.67,137654.05,2,Yes,4,Yes,0
15574004,Female,27,France,429,24020.49,117307.44,2,Yes,6,Yes,0
15670481,Female,27,France,684,137835.82,122550.05,2,Yes,9,Yes,0
15703399,Female,26,France,756,154460.68,101641.14,2,Yes,5,Yes,0
15801548,Female,31,France,661,14490.79,144162.3,2,Yes,7,Yes,0
15640953,Female,26,France,611,120801.65,107508.93,2,Yes,2,Yes,0
15568106,Female,38,France,592,19370.73,119278.01,2,Yes,8,Yes,0
15618018,Female,35,France,571,178512.52,104783.81,2,Yes,1,Yes,0
15647474,Female,40,France,613,60706.33,95624.36,2,Yes,9,Yes,0
15719309,Female,42,France,670,29483.87,115961.58,2,Yes,1,Yes,0
15770435,Female,50,France,639,53130.41,115335.32,2,Yes,6,Yes,0
15649418,Female,29,France,776,115818.51,178171.04,2,Yes,7,Yes,0
15744105,Female,28,France,768,50911.41,109118.05,2,Yes,3,Yes,0
15681562,Female,43,France,516,139366.58,112773.73,2,Yes,2,Yes,0
15748381,Female,29,France,613,77242.19,185709.28,2,Yes,6,Yes,0
15617648,Female,44,France,584,106564.88,95671.75,2,Yes,5,Yes,0
15624781,Female,34,France,672,168753.34,142151.75,2,Yes,1,Yes,0
15684999,Female,26,France,850,179365.1,62610.96,2,Yes,4,Yes,0
15756901,Female,26,France,641,28157.34,91547.84,2,Yes,4,Yes,0
15657139,Female,40,France,652,107876.2,84390.8,2,Yes,8,Yes,0
15596088,Female,50,France,705,145159.26,77065.9,2,Yes,4,Yes,0
15703205,Female,46,France,656,138849.06,113402.14,2,Yes,5,Yes,0
15757001,Female,32,France,624,145471.94,79368.87,2,Yes,2,Yes,0
15727311,Female,22,France,539,38772.65,100885.93,2,Yes,0,Yes,0
15759684,Female,27,France,528,139481.53,176227.07,2,Yes,7,Yes,0
15609669,Female,39,France,542,41268.65,109949.39,2,Yes,4,Yes,0
15814553,Female,34,France,559,66879.27,68999.66,2,Yes,5,Yes,0
15707634,Female,32,France,775,161069.73,108698.96,2,Yes,2,Yes,0
15733014,Female,62,France,813,140454.14,64667.95,2,Yes,10,Yes,0
15611800,Female,62,France,624,151411.5,125163.62,2,Yes,7,Yes,0
15694253,Female,41,France,686,132374.41,152105.57,2,Yes,7,Yes,0
15700383,Female,35,France,763,104706.29,115651.6,2,Yes,7,Yes,0
15734246,Female,21,France,746,194563.65,166883.07,2,Yes,8,Yes,0
15747345,Female,22,France,678,195424.01,118064.93,2,Yes,6,Yes,0
15602554,Female,31,France,664,79222.02,114519.57,2,Yes,9,Yes,0
15626141,Female,26,France,750,19921.72,151510.17,2,Yes,1,Yes,0
15702175,Female,29,France,755,28805.09,148654.84,2,Yes,4,Yes,0
15710390,Female,39,France,655,148948.52,94631.26,2,Yes,6,Yes,0
15741275,Female,57,France,623,84421.34,71481.79,2,Yes,7,Yes,0
15781495,Female,22,France,662,97382.8,126362.57,2,Yes,2,Yes,0
15771087,Female,71,France,757,154337.47,88084.13,2,Yes,0,Yes,0
15580682,Female,40,France,652,33524.6,79927.36,2,Yes,4,Yes,0
15577985,Female,34,France,574,17993.43,112324.45,2,Yes,5,Yes,0
15695499,Female,45,France,510,77878.62,103821.47,2,Yes,10,Yes,0
15761024,Female,33,France,619,65222.48,167733.51,2,Yes,2,Yes,0
15740072,Female,37,France,720,138470.21,120328.88,2,Yes,2,Yes,0
15717706,Female,32,France,799,17938,106045.92,2,Yes,3,Yes,0
15619801,Female,33,France,548,82245.67,80107.83,2,Yes,1,Yes,0
15614740,Female,41,France,684,121967.88,135203.81,2,Yes,6,Yes,0
15646784,Female,31,France,529,60993.23,164003.05,2,Yes,2,Yes,0
15596962,Female,24,France,617,91195.12,137295.19,2,Yes,4,Yes,0
15726250,Female,38,France,508,22614.19,166328.65,2,Yes,3,Yes,0
15801863,Female,32,France,521,129353.21,136555.01,2,Yes,2,Yes,0
15613734,Female,33,France,640,113048.79,84719.13,2,Yes,6,Yes,0
15794939,Female,72,France,783,105206.48,121215.9,2,Yes,5,Yes,0
15654975,Female,53,France,641,160110.65,123835.52,2,Yes,0,Yes,0
15704771,Female,35,France,593,78101.29,133489.12,2,Yes,6,Yes,0
15578307,Female,33,France,512,83681.97,121685.31,2,Yes,6,Yes,0
15723856,Female,29,France,602,62487.97,88814.4,2,Yes,3,Yes,0
15708650,Female,31,France,727,160383.47,52192.08,2,Yes,2,Yes,0
15674368,Female,39,France,738,189430.86,94435.45,2,Yes,1,Yes,0
15625494,Female,32,France,573,130234.63,125321.84,2,Yes,9,Yes,0
15672826,Female,32,France,666,34350.54,112536.57,2,Yes,10,Yes,0
15693704,Female,24,France,679,135768.25,114948.76,2,Yes,6,Yes,0
15711352,Female,31,France,841,126794.56,162701.65,2,Yes,3,Yes,0
15810898,Female,65,France,803,6930.17,151659.52,2,Yes,2,Yes,0
15706269,Female,47,France,489,107625.46,103894.38,2,Yes,8,Yes,0
15776985,Female,36,France,652,110421.31,112518.71,2,Yes,6,Yes,0
15683213,Female,35,France,554,190155.13,74988.59,2,Yes,10,Yes,0
15642816,Female,27,France,850,3025.49,43658.33,2,Yes,7,Yes,0
15754012,Female,35,France,687,47921.22,110752.15,2,Yes,1,Yes,0
15679928,Female,31,France,592,116385.24,84102.11,2,Yes,2,Yes,0
15681342,Female,35,France,639,139094.12,103015.12,2,Yes,1,Yes,0
15686461,Female,56,France,558,116253.1,121235.05,2,Yes,7,Yes,0
15706762,Female,41,France,597,52319.26,145809.53,2,Yes,4,Yes,0
15575243,Female,39,France,764,187905.12,129068.54,2,Yes,1,Yes,0
15690153,Female,37,France,639,181850.74,116121.84,2,Yes,4,Yes,0
15680901,Female,34,France,652,104331.76,97435.85,2,Yes,6,Yes,0
15591360,Female,33,France,642,60059.47,84607.34,2,Yes,4,Yes,0
15804235,Female,37,France,698,71972.95,166178.02,2,Yes,2,Yes,0
15659031,Female,36,France,630,134407.93,126598.99,2,Yes,8,Yes,0
15768449,Female,37,France,634,184312.88,51582.5,2,Yes,7,Yes,0
15757473,Female,27,France,766,47579.25,158786.67,2,Yes,7,Yes,0
15638730,Female,21,France,711,1408.68,82844.33,2,Yes,0,Yes,0
15625445,Female,36,France,572,50400.32,68348.18,2,Yes,8,Yes,0
15778884,Female,38,France,809,174800.31,154763.21,2,Yes,2,Yes,0
15771154,Female,73,France,683,133210.44,137732.23,2,Yes,8,Yes,0
15733705,Female,30,France,577,126434.61,92472.1,2,Yes,8,Yes,0
15773520,Female,43,France,672,167336.78,92599.55,2,Yes,4,Yes,0
15717643,Female,34,France,728,11597.69,90425.15,2,Yes,6,Yes,0
15656249,Female,34,France,720,136120.29,118307.57,2,Yes,3,Yes,0
15809654,Female,46,France,707,146011.55,127476.73,2,Yes,7,Yes,0
15649297,Female,62,France,605,125660.99,111065.93,2,Yes,4,Yes,0
15568164,Female,34,France,850,154000.99,71379.53,2,Yes,4,Yes,0
15567725,Female,46,France,689,72993.65,52016.08,2,Yes,7,Yes,0
15792726,Female,25,France,470,183259.35,127974.06,2,Yes,8,Yes,0
15658987,Female,46,France,557,116378.31,96173.17,2,Yes,4,Yes,0
15811415,Female,44,France,691,197572.41,134066.1,2,Yes,6,Yes,0
15667216,Female,29,France,579,129209.09,73194.52,2,Yes,10,Yes,0
15699047,Female,21,France,674,33964.03,120150.39,2,Yes,9,Yes,0
15637354,Female,24,France,623,109470.34,148167.83,2,Yes,7,Yes,0
15709780,Female,37,France,667,67734.79,71786.9,2,Yes,9,Yes,0
15745201,Female,43,France,612,77128.23,139496.35,2,Yes,4,Yes,0
15764153,Female,33,France,704,74804.36,130499.09,2,Yes,0,Yes,0
15724444,Female,38,France,567,107841.77,125877.65,2,Yes,1,Yes,0
15748595,Female,29,France,689,122998.26,77556.79,2,Yes,1,Yes,0
15778915,Female,32,France,737,189402.71,128551.36,2,Yes,7,Yes,0
15676810,Female,31,France,561,65234.6,81480.27,2,Yes,1,Yes,0
15739997,Female,23,France,716,185900.88,94464.81,2,Yes,2,Yes,0
15672467,Female,52,France,766,66193.61,92510.9,2,Yes,7,Yes,0
15752984,Female,70,France,737,42576.86,87542.89,2,Yes,9,Yes,0
15735849,Female,26,France,617,168834.38,165947.99,2,Yes,2,Yes,0
15716431,Female,30,France,775,96170.38,191091.74,2,Yes,10,Yes,0
15736371,Female,34,France,633,38315.04,123034.43,2,Yes,3,Yes,0
15792365,Male,44,France,501,74940.5,142051.07,2,Yes,4,Yes,0
15656300,Male,29,France,411,53483.21,59697.17,2,Yes,0,Yes,0
15795149,Male,28,France,703,162812.16,81173.83,2,Yes,2,Yes,0
15813844,Male,37,France,703,74158.8,105961.68,2,Yes,8,Yes,0
15667896,Male,37,France,833,136129.49,151226.18,2,Yes,8,Yes,0
15595440,Male,49,France,508,75808.1,122451.46,2,Yes,7,Yes,0
15728505,Male,44,France,601,62678.53,100486.18,2,Yes,1,Yes,0
15633922,Male,30,France,755,144183.1,123217.66,2,Yes,4,Yes,0
15763431,Male,36,France,698,93249.26,82275.35,2,Yes,2,Yes,0
15640280,Male,39,France,850,151738.54,127771.35,2,Yes,4,Yes,0
15808017,Male,38,France,545,24302.95,88293.13,2,Yes,1,Yes,0
15709737,Male,36,France,643,84294.82,161064.64,2,Yes,7,Yes,0
15599660,Male,36,France,604,79633.38,116229.85,2,Yes,6,Yes,0
15704770,Male,25,France,773,11723.57,124532.78,2,Yes,1,Yes,0
15695475,Male,29,France,645,196474.35,130131.08,2,Yes,1,Yes,0
15716134,Male,40,France,617,107047.92,190008.32,2,Yes,5,Yes,0
15619626,Male,24,France,746,170142.09,137492.35,2,Yes,3,Yes,0
15721719,Male,42,France,743,80428.42,77002.2,2,Yes,7,Yes,0
15687752,Male,30,France,641,7278.57,87505.47,2,Yes,2,Yes,0
15662294,Male,33,France,710,192928.82,118327.17,2,Yes,10,Yes,0
15796721,Male,38,France,778,126702.41,145018.49,2,Yes,3,Yes,0
15769005,Male,49,France,709,38794.57,154344.49,2,Yes,4,Yes,0
15722364,Male,43,France,664,56099.86,189026.53,2,Yes,9,Yes,0
15585282,Male,62,France,755,142377.69,127706.33,2,Yes,1,Yes,0
15678385,Male,25,France,465,10472.31,78247.31,2,Yes,2,Yes,0
15790683,Male,36,France,850,68594,104077.19,2,Yes,1,Yes,0
15812071,Male,54,France,744,140068.77,93806.31,2,Yes,6,Yes,0
15779481,Male,34,France,628,126192.54,158741.43,2,Yes,4,Yes,0
15631072,Male,38,France,690,55034.02,94456,2,Yes,1,Yes,0
15775082,Male,42,France,749,143538.51,129776.72,2,Yes,1,Yes,0
15643824,Male,33,France,637,74588.41,132255.99,2,Yes,0,Yes,0
15670702,Male,37,France,618,101273.23,168178.21,2,Yes,2,Yes,0
15574947,Male,36,France,656,21478.36,97786.08,2,Yes,8,Yes,0
15726267,Male,32,France,570,62810.91,117337.54,2,Yes,9,Yes,0
15666043,Male,33,France,520,166102.61,156297.58,2,Yes,4,Yes,0
15605835,Male,37,France,743,105780.18,69143.91,2,Yes,8,Yes,0
15612109,Male,38,France,819,181507.44,122334.26,2,Yes,9,Yes,0
15780846,Male,33,France,787,62163.53,126588.81,2,Yes,1,Yes,0
15730735,Male,38,France,713,26136.89,72286.84,2,Yes,9,Yes,0
15808784,Male,28,France,835,154559.28,163569.61,2,Yes,2,Yes,0
15637650,Male,50,France,549,13608.18,94748.76,2,Yes,9,Yes,0
15654106,Male,26,France,604,197911.52,149542.52,2,Yes,8,Yes,0
15631838,Male,61,France,606,8643.21,108166.09,2,Yes,5,Yes,0
15785865,Male,58,France,711,26767.85,91285.13,2,Yes,9,Yes,0
15715707,Male,32,France,657,73127.61,118829.03,2,Yes,3,Yes,0
15665221,Male,26,France,630,197001.15,129837.72,2,Yes,7,Yes,0
15765322,Male,23,France,755,62851.6,84284.48,2,Yes,5,Yes,0
15644724,Male,31,France,472,73322,58662.92,2,Yes,4,Yes,0
15720671,Male,42,France,704,179565.57,129735.3,2,Yes,8,Yes,0
15667938,Male,32,France,628,16402.11,149136.31,2,Yes,9,Yes,0
15584190,Male,36,France,704,100601.73,120026.98,2,Yes,7,Yes,0
15603246,Male,73,France,498,165407.96,170241.7,2,Yes,2,Yes,0
15727696,Male,42,France,592,63023.02,147249.29,2,Yes,1,Yes,0
15783029,Male,34,France,671,26387.71,106603.74,2,Yes,7,Yes,0
15715160,Male,36,France,439,123956.83,165536.28,2,Yes,2,Yes,0
15767414,Male,40,France,591,88695.19,99886.42,2,Yes,2,Yes,0
15780925,Male,37,France,625,96088.54,177069.24,2,Yes,1,Yes,0
15764654,Male,37,France,649,247.36,87374.88,2,Yes,9,Yes,0
15761692,Male,40,France,594,190882.69,122417.17,2,Yes,9,Yes,0
15770554,Male,31,France,769,7118.02,61297.05,2,Yes,4,Yes,0
15594827,Male,34,France,675,163667.56,124619.33,2,Yes,1,Yes,0
15741745,Male,28,France,757,131249.46,120911.75,2,Yes,7,Yes,0
15577700,Male,37,France,749,134526.87,185063.7,2,Yes,10,Yes,0
15707551,Male,30,France,568,27012,73054.37,2,Yes,8,Yes,0
15575748,Male,36,France,809,109135.11,68881.59,2,Yes,9,Yes,0
15674343,Male,44,France,597,109153.04,78128.13,2,Yes,8,Yes,0
15778752,Male,32,France,708,172129.26,86614.06,2,Yes,10,Yes,0
15599403,Male,60,France,577,178616.73,125389.7,2,Yes,10,Yes,0
15703292,Male,26,France,573,90177.3,86270.93,2,Yes,8,Yes,0
15671172,Male,23,France,623,191415.94,106012.2,2,Yes,1,Yes,0
15576745,Male,48,France,769,197885.72,96542.16,2,Yes,2,Yes,0
15696564,Male,38,France,752,137694.23,145974.79,2,Yes,0,Yes,0
15807167,Male,42,France,635,164357.1,146766.72,2,Yes,1,Yes,0
15589869,Male,49,France,437,166440.32,111634.29,2,Yes,9,Yes,0
15634491,Male,30,France,652,152210.81,176166.56,2,Yes,2,Yes,0
15625632,Male,36,France,577,143783.46,121092.47,2,Yes,3,Yes,0
15729515,Male,36,France,782,195681.43,148795.17,2,Yes,1,Yes,0
15756196,Male,50,France,682,124151.37,121818.84,2,Yes,6,Yes,0
15682322,Male,37,France,714,151280.96,148466.93,2,Yes,9,Yes,0
15742886,Male,26,France,642,117060.2,138023.79,2,Yes,1,Yes,0
15668142,Male,37,France,700,175373.46,77608.46,2,Yes,3,Yes,0
15694852,Male,29,France,575,50368.87,121823.4,2,Yes,4,Yes,0
15672437,Male,72,France,642,142223.94,160541,2,Yes,1,Yes,0
15763327,Male,32,France,835,27548.06,124993.29,2,Yes,8,Yes,0
15691011,Male,42,France,591,131753.97,161651.37,2,Yes,9,Yes,0
15714431,Male,37,France,561,101693.73,100443.36,2,Yes,1,Yes,0
15583462,Male,28,France,695,88689.4,171069.39,2,Yes,5,Yes,0
15641794,Male,33,France,698,39755,135658.73,2,Yes,5,Yes,0
15736124,Male,25,France,617,115387.4,102585.88,2,Yes,1,Yes,0
15782993,Male,51,France,624,127825.25,123401.43,2,Yes,10,Yes,0
15594270,Male,38,France,693,14278.18,198338.77,2,Yes,7,Yes,0
15596713,Male,37,France,786,66977.68,165896.22,2,Yes,7,Yes,0
15773591,Male,46,France,787,93360.35,117685.31,2,Yes,7,Yes,0
15601417,Male,32,France,681,90967.37,148884.47,2,Yes,3,Yes,0
15717156,Male,30,France,520,898.51,143396.54,2,Yes,3,Yes,0
15813327,Male,21,France,710,56191.99,109130.96,2,Yes,4,Yes,0
15705301,Male,41,France,683,184366.14,95696.52,2,Yes,6,Yes,0
15718231,Male,28,France,537,189839.93,88963.31,2,Yes,0,Yes,0
15761076,Male,41,France,507,138536.09,58820.32,2,Yes,3,Yes,0
15619537,Male,31,France,550,122221.71,142200.19,2,Yes,5,Yes,0
15765643,Male,37,France,725,176984.34,124348.38,2,Yes,6,Yes,0
15628292,Male,32,France,850,151677.31,156001.68,2,Yes,4,Yes,0
15795429,Male,24,France,487,98570.01,133628.09,2,Yes,7,Yes,0
15633840,Male,20,France,781,108301.45,125023.1,2,Yes,0,Yes,0
15633181,Male,31,France,792,125912.77,71269.89,2,Yes,6,Yes,0
15782875,Male,33,France,663,28531.81,157274.36,2,Yes,5,Yes,0
15769191,Male,55,France,509,170360.11,132387.91,2,Yes,8,Yes,0
15660878,Male,92,France,705,34436.83,126076.24,2,Yes,1,Yes,0
15799925,Male,60,France,800,131718.12,88541.57,2,Yes,6,Yes,0
15625035,Male,50,France,703,79314.1,160139.59,2,Yes,8,Yes,0
15577170,Male,60,France,532,13889.73,76705.87,2,Yes,5,Yes,0
15689061,Male,68,France,611,146448.01,82547.11,2,Yes,5,Yes,0
15682576,Male,67,France,763,106282.74,149436.73,2,Yes,1,Yes,0
15565714,Male,47,France,601,96517.97,64430.06,2,Yes,1,Yes,0
15723989,Male,40,France,646,179473.26,93680.43,2,Yes,5,Yes,0
15678210,Male,38,France,684,198355.28,105069.98,2,Yes,5,Yes,0
15652658,Male,36,France,721,49653.37,155176.83,2,Yes,1,Yes,0
15750921,Male,37,France,521,84908.2,105843.26,2,Yes,5,Yes,0
15782159,Male,28,France,850,194245.29,67639.56,2,Yes,8,Yes,0
15666012,Male,40,France,603,38829.11,102833.46,2,Yes,4,Yes,0
15638871,Male,77,France,639,55829.25,80926.02,2,Yes,6,Yes,0
15778589,Male,34,France,626,56646.28,113014.7,2,Yes,7,Yes,0
15631267,Male,50,France,641,130910.78,153590.73,2,Yes,6,Yes,0
15687540,Male,32,France,684,67599.69,100249.41,2,Yes,9,Yes,0
15593622,Male,43,France,635,179144.54,122198.21,2,Yes,10,Yes,0
15701166,Male,40,France,660,38761.61,131754.11,2,Yes,5,Yes,0
15798885,Male,56,France,585,55287.84,138227.19,2,Yes,4,Yes,0
15672499,Male,34,France,635,83773.02,134692.4,2,Yes,3,Yes,0
15635143,Male,42,France,749,185543.35,56726.83,2,Yes,2,Yes,0
15750441,Male,36,France,782,108003.38,81210.72,2,Yes,5,Yes,0
15802483,Male,34,France,686,88837.11,146178.13,2,Yes,6,Yes,0
15699532,Male,51,France,516,168773.54,120124.35,2,Yes,8,Yes,0
15573045,Male,62,France,547,85153,127738.75,2,Yes,10,Yes,0
15715510,Male,29,France,768,73686.75,95984.69,2,Yes,2,Yes,0
15661656,Male,38,France,633,107673.35,91902.56,2,Yes,2,Yes,0
